date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:57	58549/58549	---M--	200	added ('OK')	image/jpeg	etag:%22e4b5-51d55aaf8433a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image60.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image60.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10.html)
21:33:57	61762/61762	---M--	200	added ('OK')	image/jpeg	etag:%22f142-51d55aaf8b09a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image61.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image61.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10.html)
21:33:57	166372/166372	---M--	200	added ('OK')	image/jpeg	etag:%22289e4-51d55aaf91dfa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image62.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image62.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10.html)
21:33:57	54733/54733	---M--	200	added ('OK')	image/jpeg	etag:%22d5cd-51d55aaf97bba%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image63.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image63.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s02.html)
21:33:57	58904/58904	---M--	200	added ('OK')	image/jpeg	etag:%22e618-51d55aaf9d97a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image64.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image64.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s02.html)
21:33:58	43374/43374	---M--	200	added ('OK')	image/jpeg	etag:%22a96e-51d55aafa373a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image65.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image65.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s02.html)
21:33:58	20050/20050	---M--	200	added ('OK')	image/jpeg	etag:%224e52-51d55aafa94fa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image66.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image66.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s03.html)
21:33:58	84048/84048	---M--	200	added ('OK')	image/jpeg	etag:%2214850-51d55aafaf2ba%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image67.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image67.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s03.html)
21:33:58	109984/109984	---M--	200	added ('OK')	image/jpeg	etag:%221ada0-51d55aafb601a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image68.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image68.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s03.html)
21:33:59	91319/91319	---M--	200	added ('OK')	image/jpeg	etag:%22164b7-51d55aafbcd7a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image69.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image69.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s03.html)
21:33:59	58313/58313	---M--	200	added ('OK')	image/jpeg	etag:%22e3c9-51d55aafc795a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image70.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image70.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html)
21:33:59	94933/94933	---M--	200	added ('OK')	image/jpeg	etag:%22172d5-51d55aafcd71a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image71.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image71.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html)
21:33:59	126717/126717	---M--	200	added ('OK')	image/jpeg	etag:%221eefd-51d55aafd34da%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image72.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image72.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html)
21:34:00	36753/36753	---M--	200	added ('OK')	image/jpeg	etag:%228f91-51d55aafd929a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image73.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image73.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html)
21:34:00	40792/40792	---M--	200	added ('OK')	image/jpeg	etag:%229f58-51d55aafdf05a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image74.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image74.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html)
21:34:00	74143/74143	---M--	200	added ('OK')	image/jpeg	etag:%221219f-51d55aafe4e1a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image75.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image75.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html)
21:34:00	32729/32729	---M--	200	added ('OK')	image/jpeg	etag:%227fd9-51d55aafebb7a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image76.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image76.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch10s04.html)
21:34:01	19473/19473	---M--	200	added ('OK')	image/jpeg	etag:%224c11-51d55aaff193a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image77.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image77.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch11.html)
21:34:01	22357/22357	---M--	200	added ('OK')	image/jpeg	etag:%225755-51d55aaff76fa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image78.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image78.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch11.html)
21:34:01	39236/39236	---M--	200	added ('OK')	image/jpeg	etag:%229944-51d55aaffd4ba%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image79.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image79.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch11.html)
21:34:01	102645/102645	---M--	200	added ('OK')	image/jpeg	etag:%22190f5-51d55ab00af7a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image80.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image80.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch11.html)
21:34:02	99637/99637	---M--	200	added ('OK')	image/jpeg	etag:%2218535-51d55ab010d3a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image81.jpg	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image81.jpg	(from https://gyires.inf.unideb.hu/KMITT/c02/ch11.html)
21:34:02	10201/10201	---M--	200	added ('OK')	image/png	etag:%2227d9-51d55ab061e1a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/prototype.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/prototype.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s02.html)
21:34:02	4710/4710	---M--	200	added ('OK')	image/png	etag:%221266-51d55ab06d99a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/singleton.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/singleton.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s02.html)
21:34:02	10201/10201	---M--	200	added ('OK')	image/png	etag:%2227d9-51d55aadf3cfa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/builder.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/builder.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s02.html)
21:34:03	16355/16355	---M--	200	added ('OK')	image/png	etag:%223fe3-51d55aadd877a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/abstractfactory.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/abstractfactory.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s02.html)
21:34:03	5280/5280	---M--	200	added ('OK')	image/png	etag:%2214a0-51d55aaddd59a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/adapter.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/adapter.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s03.html)
21:34:03	5785/5785	---M--	200	added ('OK')	image/png	etag:%221699-51d55aadeeeda%22	https://gyires.inf.unideb.hu/KMITT/c02/images/bridge.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/bridge.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s03.html)
21:34:03	8237/8237	---M--	200	added ('OK')	image/png	etag:%22202d-51d55aae0469a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/composite.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/composite.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s03.html)
21:34:04	7939/7939	---M--	200	added ('OK')	image/png	etag:%221f03-51d55aae0a45a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/decorator.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/decorator.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s03.html)
21:34:04	13144/13144	---M--	200	added ('OK')	image/png	etag:%223358-51d55aae1503a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/facade.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/facade.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s03.html)
21:34:04	6834/6834	---M--	200	added ('OK')	image/png	etag:%221ab2-51d55aadfe8da%22	https://gyires.inf.unideb.hu/KMITT/c02/images/command.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/command.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s04.html)
21:34:04	10804/10804	---M--	200	added ('OK')	image/png	etag:%222a34-51d55ab05723a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/observer.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/observer.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s04.html)
21:34:05	8869/8869	---M--	200	added ('OK')	image/png	etag:%2222a5-51d55ab04689a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/mediator.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/mediator.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s04.html)
21:34:05	10730/10730	---M--	200	added ('OK')	image/png	etag:%2229ea-51d55ab0216da%22	https://gyires.inf.unideb.hu/KMITT/c02/images/iterator.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/iterator.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s04.html)
21:34:05	9210/9210	---M--	200	added ('OK')	image/png	etag:%2223fa-51d55aadf9aba%22	https://gyires.inf.unideb.hu/KMITT/c02/images/chainofresposibility.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/chainofresposibility.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch14s04.html)
21:34:05	2915/2915	---M--	200	added ('OK')	image/png	etag:%22b63-51d55ab016afa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image82.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image82.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch15.html)
21:34:06	6245/6245	---M--	200	added ('OK')	image/png	etag:%221865-51d55ab01b91a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/image83.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/image83.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch15.html)
21:34:06	122548/122548	---M--	200	added ('OK')	image/png	etag:%221deb4-51d55aae2f61a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/fig6rtsystemeditorview_en.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/fig6rtsystemeditorview_en.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s02.html)
21:34:07	87213/87213	---M--	200	added ('OK')	image/png	etag:%22154ad-51d55aae3b19a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/hasznalati_esetek.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/hasznalati_esetek.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s02.html)
21:34:07	40660/40660	---M--	200	added ('OK')	image/png	etag:%229ed4-51d55ab067bda%22	https://gyires.inf.unideb.hu/KMITT/c02/images/redszer_strukturaja.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/redszer_strukturaja.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s03.html)
21:34:07	6700/6700	---M--	200	added ('OK')	image/png	etag:%221a2c-51d55ab05cffa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/openrtmext.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/openrtmext.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s04.html)
21:34:07	317/317	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:06%20GMT	https://gyires.inf.unideb.hu/system/docbook-xsl/images/tip.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/system/docbook-xsl/images/tip.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s04.html)
21:34:07	34673/34673	---M--	200	added ('OK')	image/png	etag:%228771-51d55ab07375a%22	https://gyires.inf.unideb.hu/KMITT/c02/images/szerver_alkalmazas_felepitese.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/szerver_alkalmazas_felepitese.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s04.html)
21:34:08	37048/37048	---M--	200	added ('OK')	image/png	etag:%2290b8-51d55ab040ada%22	https://gyires.inf.unideb.hu/KMITT/c02/images/logika_reszletei.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/logika_reszletei.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s04.html)
21:34:08	46853/46853	---M--	200	added ('OK')	image/png	etag:%22b705-51d55aae1adfa%22	https://gyires.inf.unideb.hu/KMITT/c02/images/felhasznalo_bejelentkezese.png	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/images/felhasznalo_bejelentkezese.png	(from https://gyires.inf.unideb.hu/KMITT/c02/ch16s05.html)
21:34:08	318/318	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:07%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/evolucios_anim.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/evolucios_anim.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
21:34:08	313/313	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:07%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/hvrmodell.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/hvrmodell.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
21:34:09	313/313	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:07%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/inkrement.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/inkrement.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
21:34:09	311/311	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:07%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/kov_doc.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/kov_doc.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
21:34:09	313/313	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:08%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/merfoldko.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/merfoldko.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
21:34:09	313/313	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:08%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/proj_terv.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/proj_terv.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
21:34:10	311/311	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:08%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/reteges.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/reteges.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
21:34:10	323/323	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Jan%202023%2020:34:08%20GMT	https://gyires.inf.unideb.hu/KMITT/c02/media/tesztelesi_folyamat.swf	d:/Letoltott%20weblapok/szftervezes/gyires.inf.unideb.hu/KMITT/c02/media/tesztelesi_folyamat.swf	(from https://gyires.inf.unideb.hu/KMITT/c02/ch17.html)
